comment,cleaned_comment,sentiment,score,predicted_label,cluster
In loving memory of Richard Aaron Butcher 02/04/71 - 06/01/95 AIDS 💔🕊️🙏,loving memory richard aaron butcher aid [UNK],POSITIVE,0.9979107975959778,0,1
HELLO    .,hello,POSITIVE,0.9995185136795044,0,0
the best song ever,best song ever,POSITIVE,0.9998576641082764,0,0
2024 here 👍👍👍,[UNK],NEGATIVE,0.6970567107200623,0,0
Wonderful Adele you are unique ❤❤❤❤❤,wonderful adele unique [UNK],POSITIVE,0.9998682737350464,0,0
You find out it's better late than never ❤❤😂,find better late never [UNK],NEGATIVE,0.9902352690696716,0,0
2024 still here,still,POSITIVE,0.9688292145729064,0,0
"Adele,I love you...",adelei love,POSITIVE,0.9996604919433594,0,3
I🥀DREAMED MORE IN THIS HIRTORI.. HE KNEW MORE🦄I🕊🦋🥀🥀BECAUSE HE FALL IN LOVE...MASSES...AND🥀🥀🥀VOLEeee'.In having you.'...It was Lying🌻never.. I'll understand why you're looking for me...? '....I know I don't know when I'll stop Faith Crying'🥀🥀🥀🥀🥀🌲🌻,[UNK] hirtori knew [UNK] fall [UNK] youit [UNK] ill understand youre looking know dont know ill stop faith [UNK],NEGATIVE,0.9918604493141174,0,1
Am  still listening 🎶 to this song  it so real its just reality 👌,still listening [UNK] song real reality [UNK],POSITIVE,0.9949012994766236,0,0
"Clearly, this song is about broken relationships. 😢😢",clearly song broken relationship [UNK],POSITIVE,0.8983879089355469,0,0
Listing since 2018,listing since,POSITIVE,0.9969595670700072,0,0
"This song, was wrote on my early years life story. Because of lies that's people tell, I left my first true love. We had been searching for each other.After 35 years later we have found each other again. And we both have agreed to never allow hatters to set us apart, ever again. (We are Happy once more). 4 Ever.",song wrote early year life story lie thats people tell left first true love searching otherafter year later found agreed never allow hatter set u apart ever happy ever,NEGATIVE,0.9952221512794496,0,1
Cant't believe that this song was dropped 8 years ago😮,cantt believe song dropped year [UNK],NEGATIVE,0.8340106010437012,0,3
HELLO,hello,POSITIVE,0.9995185136795044,0,0
"Hello,God Emanuel,Jesus,I miss you and when I hear this song I think of you all and I love and my Angel Emanuel forever I'm here for your loving touch that I miss your heart ,heavens Just a heartbeat away.I send this song to you all and I hope to fulfill this profecy for I'm God 's angel and Emanuel my true love forever my heart and soul...love forever your Star, cat, Noel...❤❤❤❤❤❤❤❤❤❤❤❤❤😂😂😂😂😮😮😅😊😢😢🎉🎉🎉😮😅😅🎉😂😂❤❤😅😅❤❤🎉🎉🎉🎉😂❤❤❤🎉🎉🎉😂❤",hellogod emanueljesusi miss hear song think love angel emanuel forever im loving touch miss heart heaven heartbeat awayi send song hope fulfill profecy im god angel emanuel true love forever heart soullove forever star cat [UNK],POSITIVE,0.998844027519226,0,1
"Don't know if this will make sense, but this song makes me reflect so much on my past, I was diagnosed with ADHD last year, and it turns out it has been the cause of so much painful moments, and phases in my life,  this makes me think about an hypothetical reality were I could call myself in the past and tell my past self that I'm sorry for not trying harder to look for answers back then, but at the same time, I know its time to move on now, and the ""what was"" is unchangeable, but the ""what is and what will be"" is up to me and the knowledge I gained through experience. This song speaks to me this way, makes me emotional, but in a useful way *shrugs*.
Its my case, but I believe it can be made for anyone for every life experience

Its just another one of these comments on a song I know, but there is some weird attraction to sharing this with strangers,",dont know make sense song make reflect much past diagnosed adhd last year turn cause much painful moment phase life make think hypothetical reality could call past tell past self im sorry trying harder look answer back time know time move unchangeable knowledge gained experience song speaks way make emotional useful way shrug case believe made anyone every life experience another one comment song know weird attraction sharing stranger,NEGATIVE,0.6514251232147217,0,4
I love you❤,love [UNK],POSITIVE,0.9997313618659972,0,0
Hello there,hello,POSITIVE,0.9995185136795044,0,0
Hello from the other side👋,hello [UNK],POSITIVE,0.9992341995239258,0,0
hl,hl,POSITIVE,0.7240208983421326,0,3
"can someone hear me , am losing it 🥺",someone hear losing [UNK],NEGATIVE,0.999278724193573,0,0
I only know 2 tracks this being one .. but great stand alone tracks.. for someone who doesn't care for this genre.,know track one great stand alone track someone doesnt care genre,POSITIVE,0.8618906736373901,0,3
Clearly the song speaks about a broken relationship,clearly song speaks broken relationship,POSITIVE,0.9869877099990844,0,0
"This song goes way beyond words , it touches your soul your heart & so much more!",song go way beyond word touch soul heart much,POSITIVE,0.9877809286117554,0,0
I just come back to listen,come back listen,POSITIVE,0.996974229812622,0,0
This song hasn’t aged one bit 🔥🔥,song ’ aged one bit [UNK],NEGATIVE,0.9786930084228516,0,3
Her voice is dope man. 🧏,voice dope man [UNK],NEGATIVE,0.9690874218940736,0,3
Going threw this now with my high school sweetheart 20 something years and we reunited it’s scary and fun at same time so much to say so much to get use to but feelings are still there what would you do?,going threw high school sweetheart something year reunited ’ scary fun time much say much get use feeling still would,POSITIVE,0.9369044899940492,0,1
"Everyone who reads this, we don't know each other and probably never will but I wish you all the best in life and all the luck in the world 💕🥰",everyone read dont know probably never wish best life luck world [UNK],POSITIVE,0.7709804177284241,0,0
I scanned my baller jar  box and it led me to this nowayy 😢,scanned baller jar box led nowayy [UNK],NEGATIVE,0.9912967681884766,0,1
"Once I finished with my husband I cried a lot, he was proud like me, but when I came back, I said he will be my life partner, so we had 2 children, tomorrow marks 1 year since he died, you know everything I experienced with him will remain in a beautiful memory 😢 lucky ones today live a beautiful love.",finished husband cried lot proud like came back said life partner child tomorrow mark year since died know everything experienced remain beautiful memory [UNK] lucky one today live beautiful love,POSITIVE,0.9997400641441344,0,1
"Who is watching March 4 2024 🗿
👇",watching march [UNK] [UNK],POSITIVE,0.943328619003296,0,0
Amazing voice!,amazing voice,POSITIVE,0.9998749494552612,0,0
I’d like to meet the man who fucked her up.. This tune is spot on.,’ like meet man fucked tune spot,NEGATIVE,0.9851191639900208,0,3
❤❤😇😇🙏🙏 Respect,[UNK] respect,POSITIVE,0.9989012479782104,0,0
The whole time when I was on a plane I was listening to this,whole time plane listening,POSITIVE,0.9908272624015808,0,0
"I am writing. I am from Kyiv, I am Ukrainian.",writing kyiv ukrainian,POSITIVE,0.99184387922287,0,3
be safe and come back,safe come back,POSITIVE,0.9976486563682556,0,0
adele,adele,POSITIVE,0.9950966238975524,0,0
i need,need,NEGATIVE,0.5298753976821899,0,0
2024 n it feels like yesterday 😢,n feel like yesterday [UNK],NEGATIVE,0.5072240829467773,0,0
This song is mad good omss,song mad good omss,POSITIVE,0.9996893405914308,0,3
Who is here today 😢,today [UNK],POSITIVE,0.9831531643867492,0,0
Yes my yes me,yes yes,POSITIVE,0.9997482895851136,0,0
Fresh vibes,fresh vibe,POSITIVE,0.9998761415481568,0,0
Wuszkxjixminaq,wuszkxjixminaq,NEGATIVE,0.9587999582290648,0,3
"I LOVE YOU,ADELE...
RESPECT YOU and WITH LOVE...SUPER SONG...❤❤❤❤❤❤
FAMOUS LADY..
MY REGARDS....",love youadele respect lovesuper [UNK] famous lady regard,POSITIVE,0.9983083009719848,0,1
Adele must be really proud to see almost half the world's population appreciate her craft.,adele must really proud see almost half world population appreciate craft,POSITIVE,0.9998181462287904,0,3
"Hi Scott, 
I would like to see more of these type of videos. Can you tell us how sustainable will the new car and truck business be when new car prices are $45,000 for a midsized vehicle, and up to $100,000 for well equipped truck; when you put together great cars, better than factory, and the price is much more affordable. 
...just curious your thoughts.",hi scott would like see type video tell u sustainable new car truck business new car price midsized vehicle well equipped truck put together great car better factory price much affordable curious thought,NEGATIVE,0.9529201984405518,0,4
"I don't know why but I dedicate this song to all those people who died in the Vargas state landslide in December 1999 and their families for such horrible ways and irreparable losses after 24 years, peace to their souls and comfort to those who were left alive.",dont know dedicate song people died vargas state landslide december family horrible way irreparable loss year peace soul comfort left alive,NEGATIVE,0.98091059923172,0,1
Anyone on 10 march 2k24 ?,anyone march k,NEGATIVE,0.7709674835205078,0,0
Mindy Lee Conn,mindy lee conn,POSITIVE,0.9949395656585692,0,0
"For my father
The sacrifice 
I made was for my father",father sacrifice made father,NEGATIVE,0.8837636113166809,0,0
"Let's See How Many Legend watching this in 2024?

I have lessons for you : In three words I can sum up everything I’ve learned about life: it goes on.

So,my friend keep thriving 🎉🎉",let see many legend watching lesson three word sum everything ’ learned life go somy friend keep thriving [UNK],POSITIVE,0.96963632106781,0,1
Who today??🎶💕,[UNK],NEGATIVE,0.6970567107200623,0,0
Who's here in 2024 listening to this Master piece from Adele ❤,who listening master piece adele [UNK],POSITIVE,0.9910492897033693,0,0
Who is listening in March 2024?,listening march,POSITIVE,0.9983341097831726,0,0
Hello  🙋 🫂 👍 😍,hello [UNK] [UNK] [UNK] [UNK],POSITIVE,0.9980485439300536,0,0
who is waching adele in 2024,waching adele,POSITIVE,0.9925026893615724,0,3
😮comments,[UNK],NEGATIVE,0.6970567107200623,0,0
Who came after kai stream?😂😂,came kai [UNK],POSITIVE,0.9694038033485411,0,3
Who's listening in 2077,who listening,POSITIVE,0.980034351348877,0,0
I love you and your songs very much Adele..❤,love song much [UNK],POSITIVE,0.998551070690155,0,0
HELLO 🥰🥰🥰,hello [UNK],POSITIVE,0.9992341995239258,0,0
Anyone still here is a legend. ❤,anyone still legend [UNK],POSITIVE,0.9588975310325624,0,0
Adele if you see this message Adele you are awesome I’m really wanna come and see your concert. I’m really big fan. I love you Adele.,adele see message adele awesome ’ really wan na come see concert ’ really big fan love adele,POSITIVE,0.99935644865036,0,3
"From 2015 till now, I can't stop listening to this song..❤😢",till cant stop listening [UNK],NEGATIVE,0.9735057950019836,0,0
hello (make a chain) ❤,hello make chain [UNK],POSITIVE,0.9993619322776794,0,3
Lyrics in Portuguese,lyric portuguese,POSITIVE,0.9988590478897096,0,0
who still listen this music in 2024,still listen music,POSITIVE,0.9993075132369996,0,0
